ID	LLB	SBI	AFC	LASD	LLSD	Psuperionic
mp-1175688	6.888888888888889	1.0736392405063293	12.0	2.060663305454751	2.8170994046948135	0.030750058591365814
mp-1096408	0.0	0.5800000000000001	12.0	2.7365929818912655	5.473185963782531	0.06950914114713669
mp-26745	1.0	0.6937823834196891	9.0	2.003768656297246	2.8833817683754868	0.0983034074306488
mp-1185244	0.0	0.38904761904761914	12.0	3.6122429991604683	5.108483039999999	0.9986155033111572
mp-1175530	6.888888888888889	1.0666139240506332	12.0	2.061725303140657	2.8033407596037625	0.03281949833035469
mp-1264368	1.0	0.8661599999999999	7.3	1.926781472930303	3.400267532692407	0.019842546433210373
mp-1211621	0.0	0.7840639269406393	8.571428571428571	1.9786758659974777	4.908452567008967	0.0007690921192988753
mp-1200910	12.571428571428571	0.832929292929293	12.0	2.054255653507004	2.361121858681518	0.37079688906669617
mp-9406	8.0	0.8879470198675495	8.8	2.0546178048343524	2.7413752095060033	0.29105257987976074
mp-862765	0.0	0.5971428571428573	12.0	3.5034396212241723	4.948006014312024	0.9942237734794617
mp-768475	7.5	1.1493636363636364	12.0	2.074629673495567	2.8614890626406644	0.02610692009329796
mp-770537	3.0	1.08	12.0	2.1096840954196083	2.862015027266821	0.020895108580589294
mp-1321146	0.0	0.7725373134328359	11.833333333333334	2.101434716109039	4.893387950000001	0.0005228404188528657
mp-760221	8.333333333333334	1.149840425531915	9.0	3.001124287837318	2.6828424108100215	0.9983198046684265
mp-754097	5.0	1.0492261904761904	10.5	1.9549768258300335	2.957124028403087	0.014613904990255833
mp-1195757	3.0	0.794191616766467	10.0	1.9869540850451264	3.7075798867371335	0.009343788027763367
mp-861874	0.0	0.5233333333333333	6.0	3.070978909857739	5.014887559999999	0.9873409867286682
mp-752472	8.0	1.0630927835051545	12.0	2.0027697774885307	2.7782449959268596	0.025889195501804352
mp-1175368	7.142857142857143	1.138961038961039	12.0	2.049968336247706	2.854439101982267	0.021022208034992218
mp-1180520	8.0	0.9846153846153848	1.0	2.446057782441814	3.419973625925433	0.9868883490562439
mp-771298	0.0	0.8766666666666666	8.208333333333334	2.1035944152817887	4.4000683265798735	0.005595236551016569
mp-761092	5.5	1.171576763485477	2.0	1.9890727052299448	2.794616098003437	0.5081472396850586
mp-1094593	2.0	0.13750000000000004	7.0	3.079103522245282	3.140151241027584	0.9999514818191528
mp-25843	0.0	0.6127999999999999	7.666666666666667	2.067233345060106	5.315204188332285	0.0020874447654932737
mp-758077	0.0	0.8458167330677289	12.0	2.1343198079432124	6.037000139999999	4.012647696072236e-05
mp-30057	4.0	0.6800000000000002	4.0	2.0747342117011542	2.902482940344707	0.7866752743721008
mp-757925	1.0	0.7724057971014493	6.875	1.9989022265513365	3.854065240520703	0.024567212909460068
mp-1176309	6.888888888888889	1.0750159744408947	12.0	2.0698790602410453	2.855211718989863	0.03051117993891239
mp-753541	4.0	0.9075862068965518	9.0	2.2712873011012835	3.700907796121112	0.12129829823970795
mp-643655	0.0	0.8580102040816326	9.0	2.1310626916191033	5.159846003548283	0.0010196834336966276
mp-1029251	6.0	0.8466666666666667	8.0	2.093593826374849	2.634286453313232	0.46573641896247864
mp-1100608	6.888888888888889	1.090983870967742	12.0	2.03672764552285	2.8389184158631062	0.02240593172609806
mp-759540	0.0	0.8838657407407408	8.533333333333333	1.9180097932258717	4.453816367420291	0.0008301557973027229
mp-849506	2.0	0.8198419864559819	10.142857142857142	1.8945890992705323	2.9301795830205837	0.015824057161808014
mp-778997	6.0	1.1716022099447514	12.0	1.9647594745114745	2.990545497240301	0.00540934456512332
mp-753761	5.333333333333333	0.9583794466403163	7.785714285714286	2.0284678305492103	3.0281611477631967	0.11651792377233505
mp-14115	6.0	0.9579487179487179	12.0	2.202133130518913	3.094287951104369	0.07464587688446045
mp-867806	0.0	0.6161904761904763	12.0	3.6600090026816385	5.176034369999999	0.9973726272583008
mp-778246	1.0	0.8067499999999999	7.5	2.0049281072771117	3.1676192814937125	0.07103309780359268
mp-754319	4.0	1.0421301775147929	12.0	2.112894992888496	2.987638189701427	0.022755475714802742
mp-779444	3.0	0.9893076923076924	8.666666666666666	1.9429602004132218	2.618914385776285	0.05521368607878685
mp-1018769	6.0	0.7994117647058824	12.0	2.912383566022888	2.8770374807511714	0.9915819764137268
mp-31817	1.0	0.7567682926829268	8.166666666666666	2.028501754601533	3.172588263656105	0.07659562677145004
mp-753208	4.0	1.0206060606060607	12.0	2.026521477261178	2.7756336305000735	0.01861458644270897
mp-1206642	6.0	0.7256716417910449	10.0	2.1879740264428182	2.9608920020415392	0.38232192397117615
mp-752666	0.0	1.1105769230769231	9.0	1.8884308361427058	4.342034055631736	0.0002647979708854109
mp-773196	0.0	0.6942931937172776	6.857142857142857	1.95012817086615	5.132565	0.00118299073074013
mp-780490	2.0	0.7548356807511736	8.5	1.9046793977253498	3.5706972131544523	0.012133302167057991
mp-1177018	3.8333333333333335	0.8884685956245589	9.75	2.0013284393665214	2.8741058997596625	0.055173855274915695
mp-1222726	2.0	0.3129411764705883	12.0	2.876358327591993	3.879123997863045	0.971019446849823
mp-35388	0.0	1.4433333333333334	12.0	2.9040580092824895	4.1209493715244285	0.15910221636295319
mp-1177607	2.0	0.9159839816933638	10.583333333333334	2.108340856263414	3.0377765482299997	0.043244682252407074
mp-867648	14.25	1.4990291262135922	12.0	2.298720487040601	2.4556256911060155	0.2736969292163849
mp-772273	1.5	0.8536972704714639	9.7	2.0319777665047667	3.901824042593265	0.006298793014138937
mp-767295	5.333333333333333	1.0030980392156863	8.285714285714286	2.0190662714173873	3.0850340414187944	0.06627577543258667
mp-771252	0.0	0.784433734939759	9.6	2.094643983434528	5.334009	0.0005159549764357507
mp-1096271	0.0	0.4066666666666667	12.0	6.121822999529545	11.472875999897218	0.9999995231628418
mp-863386	1.3333333333333333	0.8813709677419355	10.0	2.026936953936759	3.580930520771201	0.009097958914935589
mp-773118	0.0	0.9298767605633802	9.428571428571429	1.8877722276704862	5.846617275912128	1.6974621757981367e-05
mp-755675	6.0	1.1167924528301887	12.0	2.1326564677694613	2.9248127646002327	0.03257569298148155
mp-1188477	8.0	0.6596610169491526	14.0	2.1418564590949147	2.6590425237400774	0.18524454534053802
mp-865713	6.0	0.6514285714285714	12.0	3.110455811234811	3.591644999837708	0.9960687160491943
mp-1662144	3.0	0.9706885245901637	12.0	1.8593702078470595	3.541605335223002	0.0008569921483285725
mp-1222563	0.0	0.9130585106382979	11.333333333333334	2.0710609714219856	4.74704829815286	0.000397110910853371
mp-1100730	6.888888888888889	1.0911897106109325	12.125	2.0916135010074575	2.851105612001094	0.03279026970267296
mp-754704	4.0	0.9984705882352942	12.0	2.1019465265926205	3.0150712813815286	0.023211169987916946
mp-1222796	6.0	0.5865	12.0	2.519421808105963	3.5806558699999993	0.663087010383606
mp-753674	4.0	1.0629411764705883	12.0	2.1662749164961768	2.940845043725368	0.03635343909263611
mp-32352	0.0	0.7072499999999999	8.083333333333334	1.891912912151838	5.709302423623681	0.00010892058344325051
mp-1100733	6.888888888888889	1.080764331210191	12.0	2.0320216112778087	2.866541015957935	0.02113068476319313
mp-777351	7.5	1.137181818181818	12.0	2.06125958273433	2.8500686301542757	0.0250431876629591
mp-849520	0.0	0.7989750328515113	9.875	1.9993284117411718	4.3977319145251235	0.0014222946483641863
mp-31194	3.5384615384615383	0.4373148148148148	10.0	2.9778338578851655	2.9559155774725996	0.9991887211799622
mp-1177106	2.1666666666666665	0.8201223990208077	9.155172413793103	1.9171801751172168	3.3621826318529635	0.012393766082823277
mp-763519	3.0	0.9517558528428093	12.0	1.9020228590546941	3.506321493820867	0.001445777714252472
mp-19755	6.0	0.3947540983606557	10.0	2.5648956496819033	3.421128000056039	0.958024263381958
mp-697796	0.0	0.8165853658536584	8.25	2.065391634865168	4.485920851053475	0.004162164870649576
mp-1175836	6.666666666666667	1.0846815286624205	12.0	2.031227522792858	2.8176137862167803	0.02205067314207554
mp-762870	4.0	1.0410000000000001	10.0	1.9773718385922603	2.7623148905137827	0.029156189411878586
mp-753812	1.3333333333333333	0.8149734042553193	5.416666666666667	1.972120402470359	3.5906288637701684	0.059072840958833694
mp-26007	0.0	0.7427956989247312	9.0	1.9594403784939156	4.7765852207688955	0.0008354783058166504
mp-770519	4.0	1.1615384615384614	12.0	1.967514194500033	3.105301928183432	0.003144653281196952
mp-1185342	0.0	0.31666666666666665	8.0	2.8942345061645813	4.104635707800682	0.9908331036567688
mp-559612	5.0	1.2832258064516133	5.0	1.8889545203328941	2.3036596625820214	0.1517716497182846
mp-780776	0.0	0.7982142857142857	8.166666666666666	1.9666984828319296	4.520210229779615	0.0018370565958321095
mp-755477	1.0	0.9194621026894867	10.6	2.012604569914828	2.7771907070631023	0.02749452367424965
mp-1638873	2.0	0.8339285714285714	9.25	2.043661191818481	3.5181643091758787	0.02306467853486538
mp-755868	0.0	0.8445528455284552	9.5	1.9720068058821967	5.151844	0.000217150678508915
mp-1317645	4.0	1.0033802816901407	12.0	2.1144186722461558	3.0557265255968393	0.023224730044603348
mp-779432	1.0	0.8495870736086175	8.25	2.080848155050749	3.9421632161544	0.016056403517723083
mp-1176281	6.888888888888889	1.098252427184466	12.0	2.0258190484524192	2.8534926579317292	0.0192379392683506
mp-775888	0.6666666666666666	0.9962745098039216	9.833333333333334	1.8082376728777623	4.128927844430922	0.00025225142599083483
mp-850954	13.238095238095237	1.3873429951690823	12.0	1.9521323083315758	2.362298364927395	0.028664179146289825
mp-1079394	2.0	0.5608333333333333	12.0	2.7044350638462937	2.8711557696351266	0.9611803293228149
mp-1177229	1.5	0.776179921773142	8.46551724137931	1.9323116824179605	3.3480135768170203	0.02113727480173111
mp-7943	8.0	0.7384615384615386	2.5	2.6698062259964606	3.0005734453128996	0.9994245767593384
mp-770808	0.0	0.8225362318840579	5.0	1.9476130632206337	5.111596968229881	0.0017327647656202316
mp-1175110	7.142857142857143	1.1170394736842106	12.0	2.0421318360286027	2.8481111425247128	0.021721987053751945
mp-569685	12.0	0.3181818181818182	12.0	2.448385451569887	3.998196699999999	0.7873383164405823
mp-753710	6.8	1.0817192982456139	11.0	1.921381682956902	2.857560631331021	0.013014639727771282
mp-26367	3.3333333333333335	0.9231219512195122	9.833333333333334	2.0956114368497887	3.0934714115667776	0.05927852913737297
mp-554159	5.0	1.1753296703296703	12.0	1.9551014943797496	2.8993112576382094	0.00499060470610857
mp-767440	0.0	0.8314857142857143	8.416666666666666	2.1072750600916117	4.408976869601435	0.00615522637963295
mp-1105411	0.0	0.8371428571428572	11.333333333333334	2.1462435308898526	4.79577100286069	0.0009311918402090669
mp-37692	8.666666666666666	1.1047058823529412	12.0	2.0784229048217564	2.864121224434257	0.039062950760126114
mp-540517	0.0	0.7571808510638297	8.892857142857142	2.055257948129374	6.311681079999999	6.829939957242459e-05
mp-769499	0.0	0.9246428571428571	9.90625	1.7737307671738998	7.193101999999999	2.764239468433516e-07
mp-1174276	6.75	1.0655555555555558	12.0	2.076400273329594	2.854177199525434	0.032711781561374664
mp-26705	2.6666666666666665	0.8722727272727272	8.666666666666666	2.1095534286505715	3.0782663402023753	0.12154582887887955
mp-867364	0.0	0.6328571428571429	6.0	2.8497423251377483	4.65360973	0.9414018392562866
mp-1067042	0.0	0.419047619047619	12.0	3.3110080009009835	4.682472419999999	0.9915443658828735
mp-779269	1.6666666666666667	0.9669230769230767	9.933333333333334	1.9162357820567875	3.3774073262444104	0.004219747614115477
mp-774276	4.0	0.997945205479452	12.0	2.0306959995246014	3.6767256150836256	0.0030389430467039347
mp-1029903	4.0	0.6344	11.0	2.1204624956851905	2.812666353596282	0.22980576753616333
mp-4779	2.0	0.9293706293706292	7.428571428571429	1.9898842142455457	3.084887031591765	0.05730162188410759
mp-1176039	7.333333333333333	1.076244057052298	12.0	2.05238681326083	2.801832487082091	0.0316777303814888
mp-757891	3.5	0.8932086851628468	9.0	1.930810716644236	3.2822523118009896	0.01685345359146595
mp-1178063	0.5	0.7712987012987012	8.083333333333334	1.9639028491022876	3.842068492984213	0.009820555336773396
mp-756530	5.333333333333333	1.0535177865612648	10.0	1.9289676235315747	2.5990465570248262	0.032846301794052124
mp-759115	0.0	1.2203092783505156	7.2	2.026665968789667	6.42728962	1.433680699847173e-05
mp-753234	0.0	0.9389719626168224	12.0	2.030393392126984	5.174994029999999	7.259122503455728e-05
mp-26841	0.0	0.7141836734693878	8.0	1.9879771932382675	6.251194859999997	7.840304169803858e-05
mp-1185187	8.0	1.18	6.0	2.8391800975676937	2.8391800975676937	0.9971796274185181
mp-1304444	6.0	1.0763694267515922	12.0	2.13645860299685	2.9517336480572647	0.037172216922044754
mp-558717	0.0	0.7555636363636363	11.0	1.992342780466446	4.718191718672326	0.0004687818873208016
mp-752661	0.0	0.7232075471698113	9.25	1.9800705987209855	4.962840999999999	0.0006419784622266889
mp-1185248	0.0	0.64	6.0	2.8896253947802437	4.718738509999999	0.9504369497299194
mp-1640232	7.142857142857143	1.1168736616702357	12.0	2.0364444327287483	2.8042118402496006	0.022731205448508263
mp-25418	0.0	0.8151445086705201	6.714285714285714	1.9468922863455942	5.043655741260103	0.0009190824930556118
mp-755803	4.0	1.0230136986301368	11.0	1.972585373073354	3.1936150043623845	0.007532711606472731
mp-1173905	6.0	1.1115189873417721	12.0	2.118445967847145	2.941674125883473	0.028466545045375824
mp-1176121	7.111111111111111	1.0865654952076678	12.0625	2.055235320692628	2.8443342449229267	0.026644615456461906
mp-32398	4.666666666666667	0.9384	10.75	2.0306752448516012	2.988158508123536	0.03379986062645912
mp-780086	14.75	1.614392523364486	2.0	2.1115821286595824	2.320475061271264	0.882530927658081
mp-1643680	4.0	0.8555269922879176	12.0	1.9792926295018942	3.2508530705387226	0.008618655614554882
mp-976244	6.666666666666667	0.1728571428571429	6.666666666666667	2.960024761817532	2.8888821806624185	0.9999662637710571
mp-1661621	3.0	0.9260815047021942	12.0	1.8552197210820398	3.443932561413988	0.0012214320013299584
mp-756739	2.0	0.9198666666666668	12.0	2.0116072579660846	3.3879635924659546	0.004588679410517216
mp-769617	6.0	1.1385897435897436	12.0	2.1481548658684826	2.938077575045218	0.033168405294418335
mp-772311	0.0	1.1719465648854963	6.642857142857143	2.204395957870409	6.1315353223829625	0.00020163801673334092
mp-1175032	7.142857142857143	1.0977801724137932	12.0	2.0482452734393832	2.8223754285092424	0.02605341374874115
mp-753352	7.5	1.3830841121495328	2.0	2.1035060813849684	2.7998958276511483	0.629147469997406
mp-757055	4.25	1.2905882352941178	8.0625	1.9326519985142805	2.5733990135975047	0.028475066646933556
mp-1174692	6.75	1.09036563071298	12.0	2.039569263021108	2.8297793317464706	0.022893691435456276
mp-849266	1.0	0.8063976945244956	8.0	1.9948432720582643	2.916882906896	0.08721242100000381
mp-26040	0.0	0.7539466666666668	9.833333333333334	1.9243021014217105	5.0974417879595	0.0001984027767321095
mp-1174726	7.25	1.0855393053016453	12.0	2.0532174196073183	2.7996722691239517	0.030462831258773804
mp-1185524	12.589473684210526	1.4251186708860761	12.0	1.9633080394670817	2.387105543711825	0.023025473579764366
mp-25849	0.0	0.8228333333333334	11.285714285714286	1.901502864102834	4.128089938808989	0.000510948768351227
mp-778376	7.5	1.1427215909090909	12.0	2.059788895772485	2.8287089771013836	0.025321634486317635
mp-1111676	0.0	1.5484057971014493	8.0	2.094607005809503	6.166798449999999	8.39405220176559e-06
mp-865875	9.333333333333334	0.9499999999999996	12.0	2.939637394714646	2.7954830927111747	0.9943987727165222
mp-1314918	6.0	1.1439240506329114	12.0	2.131132029679096	2.9765106292455705	0.02594943717122078
mp-21894	0.0	0.2277419354838711	4.0	2.8800064993538674	4.724953978991684	0.9957206845283508
mp-774590	1.3333333333333333	0.6754285714285714	8.666666666666666	1.9681798282459606	3.3392459651665782	0.038242921233177185
mp-779066	2.0	1.0032472324723247	8.125	1.9369988446173707	3.0857375429334013	0.02011570893228054
mp-1311086	9.0	1.355546218487395	10.285714285714286	1.9778430288917597	3.1871123859836104	0.007254679221659899
mp-703306	4.5	0.8328358208955224	1.0	2.530796790526569	2.843946285444917	0.9981429576873779
mp-779765	3.0	0.9974447646493755	8.583333333333334	1.9426525987327339	2.627495237599798	0.05444876104593277
mp-867287	0.0	0.700952380952381	6.0	2.8723932221923154	4.69059849	0.9321631789207458
mp-28989	15.2	1.3722580645161293	6.0	2.007026125219249	2.4354351314439984	0.5073691010475159
mp-1246502	10.333333333333334	1.0233333333333334	10.0	2.0068518912175253	2.757437297459805	0.11633603274822235
mp-755064	11.0	1.3396875000000001	6.0	1.9465914792611168	2.4675682338704243	0.23300419747829437
mp-1212077	1.0	0.39027272727272727	1.25	2.003998871243808	3.742241767220949	0.6860313415527344
mp-766095	9.666666666666666	1.4061333333333332	4.0	2.084097554317887	2.5572412252108587	0.5606600642204285
mp-771729	6.0	1.1622435897435897	12.0	2.1772927461038787	3.079458471853516	0.02873247116804123
mp-760266	4.5	1.0997512437810946	12.071428571428571	1.9103808493597496	3.0303270793640857	0.0030514884274452925
mp-1177277	2.5	0.9016638655462185	10.277777777777779	2.1194129971599427	2.950853	0.07442063093185425
mp-767681	12.0	1.101913043478261	12.0	2.099505922256684	2.586401126193624	0.1411876678466797
mp-774887	3.0	0.8899307958477508	12.0	1.89309484085522	3.4700644592654575	0.0018536618445068598
mp-776409	8.333333333333334	1.1214285714285714	10.0	1.937782418567168	2.4649037350178666	0.06025272607803345
mp-774498	6.0	1.112542372881356	12.0	2.133287030900068	2.9861860011558137	0.02926328033208847
mp-754742	6.0	0.8632000000000001	12.0	2.0619807393750187	2.814432001508473	0.060113877058029175
mp-777855	0.0	0.8386814814814815	8.0	1.999179848908658	4.131915614602606	0.005186446942389011
mp-1174018	6.0	1.0611692307692309	12.0	2.08804269535596	2.8612832879994183	0.0317283496260643
mp-760848	6.0	1.0215328467153286	12.0	2.0867529530661346	2.858738990141526	0.03678938373923302
mp-850945	15.27659574468085	1.4296347031963472	12.0	1.9681827744875973	2.299275773163701	0.04524825140833855
mp-867565	8.0	1.204263565891473	10.0	1.9067011874325288	2.7914927226469906	0.016011040657758713
mp-755646	6.0	1.165531914893617	8.0	1.8709497997129905	3.0023593157704704	0.015494697727262974
mp-753984	4.0	0.9572727272727274	12.0	1.9607035295160824	3.4738203162421755	0.003022233722731471
mp-758819	3.6666666666666665	1.0641691842900303	3.3333333333333335	2.270211048987379	3.339657014242528	0.6834763288497925
mp-773202	4.0	1.1122222222222224	12.0	2.14002708771925	3.0728121895428746	0.018167616799473763
mp-769254	5.0	1.0051666666666668	9.25	1.9824670411776424	2.797172438858965	0.05413499474525452
mp-766086	2.0	0.8901459854014597	10.0	2.0998936787695164	4.687382958469344	0.0017057647928595543
mp-745203	1.1111111111111112	0.9354893303899926	6.395833333333333	1.9549576351332982	3.6537586268245406	0.017329230904579163
mp-763832	5.666666666666667	1.0345064377682405	8.0	1.9694138664789211	2.9830422947468773	0.05799397826194763
mp-757469	2.6666666666666665	0.8845413533834587	7.666666666666667	2.102662569524512	3.2525767289576475	0.11970020830631256
mp-765286	0.0	0.6573939393939394	9.666666666666666	1.9569716088486397	5.6291730400140985	0.00013245509762782604
mp-758122	4.0	0.7994594594594595	11.0	2.032048501359737	3.723301490716068	0.009789814241230488
mp-863410	2.0	0.698404255319149	7.866666666666666	2.037222978372668	3.4853922157359993	0.07327774912118912
mp-505391	8.0	0.6707692307692309	12.0	2.574099500850081	3.640326424999999	0.7398850917816162
mp-771018	4.5	1.036619718309859	8.0	1.9644629141498353	2.67751873139235	0.08422840386629105
mp-753257	4.0	0.9614545454545453	11.5	1.9806131288356252	3.8493496967877956	0.001980962697416544
mp-1175278	7.142857142857143	1.1240604751619871	12.0	2.0688218692603253	2.8593119092208097	0.02588856965303421
mp-1664776	3.0	0.9409714285714286	11.6875	1.9786988789131366	3.700819046574667	0.0022322318982332945
mp-1058798	18.0	0.18153846153846157	6.0	2.4345299119248356	2.811153	0.9997287392616272
mp-776027	3.0	1.0776595744680852	10.0	1.906685832042383	2.730486712968325	0.012389939278364182
mp-28060	0.0	0.4642622950819673	11.666666666666666	2.99117655029177	4.126654519972707	0.9594322443008423
mp-759658	4.0	1.2441666666666669	10.0	1.9813349155458457	2.8269257198771833	0.011821729131042957
mp-1293121	0.0	0.846890756302521	9.0	1.8721336308738685	4.0317650530357305	0.0012957094004377723
mp-6146	2.0	0.9890789473684211	12.0	2.050179307075128	2.8594311513426067	0.015148140490055084
mp-25414	0.0	0.6614207650273224	7.142857142857143	1.9274467716535746	5.167073	0.0008991123177111149
mp-1640674	3.5	1.005592841163311	12.0	2.0989531177533456	2.8588345987227237	0.028052978217601776
mp-1193269	6.0	1.0858181818181818	12.0	2.0017931346230085	3.63420586425424	0.0026126897428184748
mp-759198	5.0	1.1644444444444446	10.0	2.055419538861853	2.6967899999999996	0.047457143664360046
mp-757208	6.0	1.1394871794871795	12.0	2.127664075792182	2.947874796738746	0.027237260714173317
mp-1222887	1.0	0.9248036951501153	11.333333333333334	2.0672520930810188	4.070737231667867	0.0019008793169632554
mp-705154	0.0	0.7739290780141844	9.708333333333334	2.6629122764873268	4.744285550746575	0.20519499480724335
mp-1100619	6.888888888888889	1.0869453376205787	12.0	2.0668419042954613	2.845461006460279	0.02897900529205799
mp-754579	4.0	1.1534482758620688	13.0	1.920951047175918	2.6738449082460045	0.0034521534107625484
mp-1185296	8.0	0.1200000000000001	8.0	3.4219978120867514	3.0215182753555645	0.9999990463256836
mp-705400	0.0	0.7220000000000001	9.692307692307692	2.0901165422061676	6.18040223	9.725627023726702e-05
mp-771014	3.0	0.8908256880733947	12.0	1.818462806785249	3.4078527172883084	0.0011051970068365335
mp-1185186	6.0	0.4400000000000001	12.0	3.058101979022274	3.5311920015956746	0.9976673126220703
mp-694909	0.9090909090909091	0.9228863636363636	8.125	1.918490969045096	3.146925877902329	0.01705942489206791
mp-754162	6.0	0.9733333333333334	11.0	1.9157736388045157	3.4373121337580597	0.0047502173110842705
