ID	LLB	SBI	AFC	LASD	LLSD	Psuperionic
mp-1175919	6.666666666666667	1.090576923076923	12.0	2.061432596129921	2.859689028364485	0.025474416092038155
mp-867227	9.333333333333334	1.3000000000000003	12.0	2.6338162158089378	2.6338162158089378	0.8124212026596069
mp-771060	0.0	1.124910394265233	6.857142857142857	2.0699991656941554	5.16975586	0.0005510544870048761
mp-757919	2.0	0.817883597883598	9.285714285714286	2.241145741868319	3.993306163209085	0.04690878465771675
mp-759934	0.0	1.124651162790698	4.571428571428571	1.9158200073136133	4.105589253629336	0.004235879518091679
mp-768531	0.6666666666666666	0.922225352112676	8.916666666666666	1.927390332714406	3.5455986151586494	0.005196233280003071
mp-752861	6.0	1.0987593052109184	4.0	2.046420875108258	2.826964156810722	0.4758499264717102
mp-1185340	0.0	0.08	8.0	3.402297570366271	4.892838187121602	0.9997616410255432
mp-772569	2.0	0.8315686274509804	11.0	2.04678018037712	2.6774529989435703	0.062521792948246
mp-1667834	2.0	0.8335840707964604	11.0	2.0012040179764012	2.504455282734786	0.06083278730511665
mp-765015	1.75	0.7693215916503588	8.517241379310345	1.9381064514418327	3.154772937551429	0.034978535026311874
mp-1097036	5.333333333333333	0.6429508196721311	10.5	2.3937129242286477	3.45698180129147	0.5524113178253174
mp-863727	0.0	0.6095238095238095	6.0	2.612532770898176	4.26624815	0.8384966254234314
mp-755868	0.0	0.8445528455284552	9.5	1.972006805882196	5.151844	0.000217150678508915
mp-1100438	0.0	0.6777777777777777	12.0	2.92333370494699	4.773783949999999	0.5389214754104614
mp-1245862	10.666666666666666	0.9585217391304347	10.666666666666666	2.01454659467086	2.496444319378575	0.19976991415023804
mp-1177868	4.0	1.1569620253164559	12.0	2.085749998239444	2.988354133442817	0.011451434344053268
mp-758394	0.0	0.5977205882352941	7.5	2.03857638030632	5.900275158562619	0.0005259158206172287
mp-778044	3.0	0.9754166666666666	10.5	1.9261330206821436	2.7520483022081215	0.016609877347946167
mp-771706	2.0	0.9471929824561404	8.285714285714286	1.933560350978444	2.91360415205	0.03251257538795471
mp-675212	0.0	0.6326315789473684	10.0	2.185720885936642	5.369027848423959	0.0016068521654233336
mp-867541	3.0	0.9468544600938966	12.0	1.852983425013705	3.424510341691777	0.0011496838415041566
mp-1008925	4.0	0.615	4.0	2.519683771745066	2.8477739997647347	0.9961484670639038
mp-782665	3.5	1.182934131736527	11.5	1.8555276255928617	3.227212763249063	0.0009687559795565903
mp-756352	4.0	1.0052873563218392	12.0	2.1064676269816727	2.9356696671626725	0.02777808904647827
mp-531365	2.6666666666666665	0.9688965517241378	12.0	1.9626733775625251	3.6625140710056385	0.0015350239118561149
mp-759061	4.0	1.0493959731543625	12.0	2.16342709735349	2.943891548779412	0.037165287882089615
mp-560894	0.0	0.9534090909090908	9.0	2.007278206634493	4.02129850921319	0.0027979412116110325
mp-3700	4.0	1.1616	12.0	1.9338782254890812	3.777577347218237	0.000546942581422627
mp-773844	4.0	0.9899492385786801	12.0	1.9890773222486835	3.614707404861214	0.002500800881534815
mp-1176223	6.888888888888889	1.080048154093098	12.0	2.061936810749778	2.831984816962813	0.0293820071965456
mp-760186	0.0	0.7999736379613357	10.3	1.9583610919428105	4.584156091322808	0.0005425044219009578
mp-758419	4.4	0.9023595505617977	9.428571428571429	1.9793717026067745	2.966686348813286	0.04586656391620636
mp-756434	2.0	0.8350442477876104	11.0	1.9991604380233077	2.5546809998797992	0.05368250235915184
mp-1174434	6.75	1.1002583025830257	12.0	2.0642190176475146	2.852640185898185	0.025867460295557976
mp-770381	3.6666666666666665	0.9869312796208531	11.7	2.044592275063744	2.705471275018302	0.03108309768140316
mp-942702	0.0	0.9285915492957747	4.0	1.8738371355488437	4.043580571281909	0.009604820050299168
mp-1079676	5.0	0.4249107142857143	9.666666666666666	1.839965253383081	2.8644207689649464	0.10761644691228867
mp-759713	4.5	1.013157894736842	12.0	2.0225100486889236	3.5957465836273212	0.003471478819847107
mp-1095806	0.0	0.36666666666666664	12.0	2.865641915085637	11.203936001679773	2.146241513401037e-06
mp-1174420	7.6	1.134180602006689	12.0	2.0346438565127487	2.81992431405451	0.021926287561655045
mp-1177129	2.4	0.8504793028322439	11.041666666666666	1.9759211415448419	3.235298200663736	0.010373339988291264
mp-752646	5.666666666666667	1.0028017241379312	9.166666666666666	1.934774525820778	2.6638745478456314	0.05637841299176216
mp-772596	3.0	0.9047949526813882	12.0	1.8168112652974533	3.4201444371611034	0.0010030732955783606
mp-755129	3.0	0.9893076923076922	8.333333333333334	1.9461768344390853	2.627848656958272	0.06449584662914276
mp-754237	4.0	1.0141935483870967	12.0	2.2167922807898126	3.374360272767448	0.027035793289542198
mp-753558	11.6	1.4221518987341772	2.0	1.9667438213080604	2.5612800961895963	0.6077497601509094
mp-1176237	6.888888888888889	1.087475884244373	12.0	2.0529376351482598	2.8179938278980057	0.027244839817285538
mp-1177897	2.0	1.0196153846153846	10.0	1.9665758473552888	3.132662585039999	0.009218097664415836
mp-774681	4.0	1.13085020242915	12.0	2.0797077214162463	2.9018645421899807	0.014510021544992924
mp-1301775	4.0	1.0003921568627452	12.0	2.0803912655988785	2.8733127567772327	0.025900332257151604
mp-1205261	1.5	0.6006060606060606	6.380952380952381	2.0343709582032092	4.017540622679349	0.062005843967199326
mp-774859	2.0	0.8489189189189188	10.4	2.124054021132105	3.3440295	0.03663457930088043
mp-17056	0.0	0.9657613168724279	10.875	1.94959372856414	4.142830886744535	0.0005141757428646088
mp-1174346	7.6	1.1111764705882354	12.0	2.0426977848733427	2.7946281116925014	0.027101444080471992
mp-776096	3.0	0.9657550335570468	12.0	1.8744569038441683	3.552120908912677	0.0009741148678585887
mp-759075	4.222222222222222	1.0009688013136289	10.7	1.9584475862796014	3.055811169946263	0.011710363440215588
mp-1211214	0.0	0.9657954545454543	9.0	1.9875550150416101	4.293879231305217	0.0012431921204552054
mp-777388	0.0	0.8727436823104693	4.0	1.944326820518207	5.157135089999999	0.0019951427821069956
mp-35591	4.0	0.514074074074074	12.0	2.6994933839261703	3.8534871180835397	0.8295000791549683
mp-1175058	7.142857142857143	1.0862955032119916	12.0	2.0417879492065154	2.8075408842750527	0.02661922574043274
mp-1176579	4.0	0.5325000000000001	8.0	2.453852540122004	3.110196416657685	0.9460412263870239
mp-753216	0.0	0.9607142857142857	12.5	1.8902012223369136	4.841473226743423	3.203302912879735e-05
mp-754579	4.0	1.1534482758620688	13.0	1.9209510471759177	2.6738449082460054	0.0034521569032222033
mp-1096499	0.0	0.8066666666666666	1.0	2.7083565755828	9.784807998723956	0.0003578406758606434
mp-1641824	3.0	0.9454545454545454	12.0	2.090061859494001	2.8229470211858843	0.032498300075531006
mp-1177667	5.333333333333333	0.9503952569169961	8.178571428571429	2.018739278607291	3.0229450083354075	0.09519652277231216
mp-774871	1.6	0.9144201312910284	12.0	2.0802790839974814	2.8780092293198294	0.023529810830950737
mp-760804	6.0	1.2301724137931034	12.5	1.9234424917947477	2.8341661308341743	0.003320935880765319
mp-6644	0.0	0.9474418604651161	10.0	2.0979132752653955	5.566705	0.0001381340407533571
mp-867596	2.0	0.9295588235294117	8.5	2.022956341381698	3.297648241395088	0.029924195259809494
mp-771909	1.0	0.8976094276094277	10.1875	1.9698505845662533	3.57030723876215	0.004598543047904968
mp-557962	0.0	0.8024137931034484	7.333333333333333	2.457235209209858	4.5860375	0.14208205044269562
mp-1175716	6.666666666666667	1.0922508038585208	12.0	2.079446816358088	2.8832990404286587	0.02804502286016941
mp-758425	4.5	0.9961087420042645	8.75	2.0120282609256397	3.0471995176808533	0.049047477543354034
mp-757716	0.0	0.8407079646017698	6.8	1.9425200834771825	5.266738	0.000472908781375736
mp-756408	11.333333333333334	1.1248314606741574	9.666666666666666	1.9239489880455762	2.526556603634681	0.08962848037481308
mp-998230	0.0	0.7277551020408164	8.0	2.5073920239914598	5.179019959999999	0.0652250200510025
mp-1174408	7.5	1.0715867158671586	12.285714285714286	2.0351147126280917	2.8695775921987643	0.0218206774443388
mp-17718	6.0	1.287123287671233	10.5	1.925679723687783	2.716137105183502	0.00886296946555376
mp-1111284	0.0	0.9666666666666667	8.0	3.1681824225543487	4.295900830367937	0.9827873706817627
mp-1177101	10.0	1.5575409836065572	9.6	2.00063322551619	2.785372037765287	0.015420924872159958
mp-780728	2.0	1.196785714285714	12.25	1.9700139174590263	2.9491685	0.0024305973201990128
mp-1316547	6.0	1.0767601246105918	12.0	2.100632664244441	2.9150753954206485	0.02965507097542286
mp-1185397	0.0	0.8533333333333334	6.0	3.063993546865135	5.003480509999998	0.9524530172348022
mp-753570	3.0	0.7783980582524271	9.0	2.1775712488406644	3.7631864468820324	0.06961481273174286
mp-1280525	4.0	0.9003311258278145	12.0	1.933489828968806	3.5523637691202876	0.002528504002839327
mp-757702	3.0	1.0087694974003465	12.0	1.880190992545202	3.5663497237689357	0.0008356334874406457
mp-759049	0.0	1.1133333333333333	2.0	1.9151672761123812	4.92738378	0.0024851462803781033
mp-9563	8.0	0.8754545454545455	2.0	2.8806425928918578	3.092430108339151	0.999846339225769
mp-867582	3.0	0.8719476268412437	9.88888888888889	2.075969428782027	2.7979877915785423	0.10201913863420486
mp-758357	3.3333333333333335	0.852638888888889	9.0	1.9983909282715109	3.4299341675809623	0.024939661845564842
mp-1211228	2.6666666666666665	1.010724233983287	8.88888888888889	1.971057202231029	2.519258019744503	0.06727171689271927
mp-851030	6.0	0.9456218905472636	9.8	2.045703049887348	2.744261424359891	0.11553830653429031
mp-1175064	7.142857142857143	1.106876355748373	12.0	2.018752784104295	2.81949952429125	0.019684823229908943
mp-1020059	2.0	0.744769230769231	12.0	2.0672215718794846	3.103491402865467	0.027218187227845192
mp-768294	3.0	0.9244551282051282	12.0	1.867952123499	3.5385968149553078	0.0011185116600245237
mp-753202	10.8	1.312072072072072	12.0	1.9106310699201714	3.0687000321727447	0.0038570063188672066
mp-1193287	1.0	0.8865454545454545	9.5	1.9769544053402526	3.37262417257189	0.010780910030007362
mp-1177673	2.0	0.803100233100233	7.571428571428571	1.9796082740886745	3.269479748154484	0.054620176553726196
mp-760347	6.0	1.1637820512820514	12.0	2.1361272298318017	2.9402608554813647	0.027045251801609993
mp-778508	3.0	0.8953085553997195	9.270833333333334	1.9194974097889068	2.894787490868168	0.027935009449720383
mp-770154	4.0	0.9825362318840579	11.7	2.0150788326010134	2.7349166819450565	0.02454119548201561
mp-1029294	2.0	0.5834408602150538	12.0	2.0915881977977255	3.3613271544486962	0.036373622715473175
mp-776243	0.0	0.783342776203966	9.0	1.9032608798352655	4.638771983761735	0.0005875444039702415
mp-756193	4.0	0.9123076923076923	12.0	1.9510634940601679	3.5394744200177204	0.0028866685461252928
mp-766050	0.0	0.7607407407407408	9.875	1.8974468478983555	4.332248870069015	0.0007881660130806267
mp-1246199	8.0	0.7819354838709677	12.0	2.0275833627929734	2.3765559406848333	0.19580642879009247
mp-770632	8.0	1.240923076923077	12.0	1.9781193621581175	3.109092638089867	0.005101049784570932
mp-1114667	0.0	1.3010526315789475	8.0	2.6054147992383148	7.360981589999997	0.00014430415467359126
mp-754784	3.0	0.9540196078431373	12.0	1.8703014244536709	3.5390371837830066	0.001013119239360094
mp-1100612	6.888888888888889	1.0980681818181817	12.0	2.05043082240148	2.849024698783558	0.023965315893292427
mp-976114	6.0	0.6271428571428571	12.0	2.8855516116466746	3.3319479994895325	0.9857848286628723
mp-862613	0.0	0.41190476190476194	12.0	3.4217564350674277	5.587704859999999	0.9779516458511353
mp-765559	2.0	1.0308510638297872	10.5	2.0168444682576068	3.186295711613906	0.009599223732948303
mp-1100606	6.888888888888889	1.0848154093097915	12.0	2.058676188202507	2.8693031359662373	0.025931676849722862
mp-1176790	3.7777777777777777	0.9838900203665987	8.208333333333334	1.9793224265058074	2.8512287691844076	0.06596572697162628
mp-762222	6.0	1.085090909090909	10.5	1.9029859179187492	2.8871829520516528	0.011257201433181763
mp-1176948	2.6666666666666665	0.8355409631019388	8.758620689655173	1.961772310779943	3.1412896286173466	0.035700034350156784
mp-779164	3.0	0.8904728546409806	12.0	1.8746206768516354	3.5599894632854765	0.0012965216301381588
mp-756187	2.0	0.6937500000000001	12.0	2.493839013264697	2.845408	0.7109344005584717
mp-766044	0.0	0.8976799999999999	10.0	1.9603443905419449	5.378668	7.663271389901638e-05
mp-1174187	6.0	1.0929878048780488	12.0	2.1222263087112583	2.882931	0.03572680056095123
mp-1175299	7.142857142857143	1.118793103448276	12.0	2.090560439453498	2.874017214982831	0.030787114053964615
mp-770626	4.0	0.8819488817891374	8.5	2.0982667159376054	3.352184527631375	0.08386646211147308
mp-760353	0.0	0.8897354497354497	10.857142857142858	1.9318876847565127	4.577996107569426	0.00023456885537598282
mp-756839	4.0	1.1042603550295857	12.0	2.125270777876187	3.0003137880256774	0.01928587816655636
mp-769411	6.666666666666667	1.0889240506329114	7.333333333333333	1.9448961617861358	2.6002620874343263	0.13064996898174286
mp-779602	1.3333333333333333	0.671510574018127	8.931034482758621	1.9070256744251946	3.232542423654909	0.025734830647706985
mp-753941	2.0	0.8963809523809523	11.0	2.0359114930287565	2.5690240022587085	0.05589095875620842
mp-752487	3.0	1.1948314606741572	10.285714285714286	1.9420304349988722	3.474817359953498	0.001850865432061255
mp-1096116	0.0	0.35666666666666663	12.0	2.7201429260933923	10.561324002428172	2.5407152861589566e-06
mp-1644223	6.857142857142857	1.1279871520342613	12.0	2.050339458842942	2.8197359704835816	0.022536693140864372
mp-1174811	7.0	1.1244531249999998	12.0	2.0699699988081535	2.833469128821036	0.0268846582621336
mp-756811	6.0	0.7093333333333333	11.0	2.455736455276345	3.044123914982147	0.779839277267456
mp-531826	7.5	1.0871153846153847	12.0	2.133796556339844	2.979142491262079	0.04269484430551529
mp-558890	0.0	0.8515527950310561	6.8	1.940696819393326	7.0613477301568475	9.076682545128278e-06
mp-974059	0.0	0.4	6.0	3.1473216484019413	5.13955473	0.9947531223297119
mp-776519	3.0	0.9765957446808511	12.0625	1.8821785790586247	3.4712758855858894	0.0011541454587131739
mp-753969	4.0	1.0537735849056604	12.0	2.017910080177268	3.698692886074923	0.002074455376714468
mp-765203	9.090909090909092	1.1059696458684654	11.5	1.9723452678533242	2.444648449157043	0.05170755088329315
mp-1222351	0.0	0.8125954198473283	12.333333333333334	2.051261877022534	4.738332	0.00031856089481152594
mp-5832	0.0	0.7423484848484848	10.666666666666666	1.99981371552468	5.007826584061689	0.0003291206667199731
mp-705291	0.0	0.7967441860465115	9.285714285714286	2.042213024191505	4.165213633553601	0.004539032932370901
mp-763114	4.0	1.0194701986754966	12.0	2.1446284214705007	2.9610388584915444	0.034381113946437836
mp-765565	4.0	1.0279813664596273	12.0	1.993764300354811	2.782008967422311	0.013474149629473686
mp-1176960	2.6666666666666665	0.8877973568281937	8.083333333333334	2.07851893233042	3.074736935356088	0.11626359075307846
mp-775776	9.0	1.3754237288135593	12.0	1.9616547843504137	3.1396103009494247	0.0028946097008883953
mp-1101530	0.0	0.7968316831683169	9.285714285714286	1.9603816730801589	4.864670036743391	0.0004900096100755036
mp-996962	6.0	0.9750000000000001	8.0	2.04354722265595	3.292929071048089	0.0747063010931015
mp-7943	8.0	0.7384615384615386	2.5	2.6698062259964606	3.0005734453128996	0.9994245767593384
mp-768041	2.0	0.9141754385964913	10.5	2.161033742968433	3.142879065258	0.056258343160152435
mp-32017	2.0	0.8834230769230769	9.8125	1.985615709619437	2.9536360001471675	0.029628708958625793
mp-758182	4.333333333333333	0.9561626016260162	10.0	2.0310367374287273	2.7976238086597696	0.06209199130535126
mp-867743	0.0	0.8846808510638298	8.0	1.830739035504279	4.508677685444443	0.00044190578046254814
mp-1652333	2.0	0.8329739776951672	10.428571428571429	1.9889581098527114	2.8987598345339456	0.0314309224486351
mp-766078	1.0	0.8141250000000001	10.083333333333334	2.0017572203460388	2.8791635527631634	0.03855668008327484
mp-778246	1.0	0.8067499999999999	7.5	2.004928107277112	3.1676192814937143	0.07103316485881805
mp-1206595	6.0	0.5149999999999999	12.0	2.718551737603288	3.66105197	0.9256538152694702
mp-763100	0.0	0.9973469387755102	10.0	1.9256741965750523	4.380261525230114	0.000331628427375108
mp-29345	0.0	1.1435714285714285	11.333333333333334	2.9779854944408948	5.5324823592457815	0.07113372534513474
mp-1222423	0.0	0.9499029126213593	12.0	2.056949581724859	5.229605999378318	7.77531968196854e-05
mp-1176974	2.6666666666666665	0.8949887133182844	7.916666666666667	2.104590099450103	3.148150706613675	0.12883591651916504
mp-27368	4.8	0.7266129032258062	2.5	2.7373076281292024	2.7452749198716537	0.9996881484985352
mp-1101524	0.0	0.6902280130293159	7.666666666666667	2.24516944731629	6.126051893271881	0.0012396246893331409
mp-1222345	2.0	0.8784000000000002	12.0	2.0855621833033102	2.8767277732693493	0.030457455664873123
mp-26710	1.0	0.7248404255319147	9.285714285714286	2.0059587589598475	2.8780713667586353	0.07984396070241928
mp-25219	4.0	1.2703937007874018	8.5	1.9562617089157626	2.68000161144557	0.023536013439297676
mp-768733	1.3333333333333333	0.8366008771929825	7.785714285714286	1.9791909114211144	3.541032144296311	0.021899817511439323
mp-771262	4.0	1.1414314516129034	12.0	2.107766515712277	2.9416737936852178	0.016254425048828125
mp-758828	2.0	0.9120547945205479	10.75	2.016760829601889	3.075839	0.017317086458206177
mp-540013	0.0	0.6188259109311741	7.166666666666667	2.055855024937218	5.03905788295676	0.004241269081830978
mp-777820	4.0	0.960392156862745	12.0	2.1151714645045385	2.8852735400242504	0.03953523188829422
mp-771289	5.333333333333333	1.0311194029850745	8.857142857142858	2.0033325943452107	3.14543848350157	0.03576881065964699
mp-759505	3.0	0.933117088607595	12.0	1.8557985138383795	3.436392807189013	0.0012131453258916736
mp-756636	2.0	0.8567307692307692	11.0	2.0303783534801094	2.599879000403395	0.05825324356555939
mp-849333	2.0	1.0020942408376965	7.888888888888889	1.9520162484653305	2.876445408284861	0.03971422091126442
mp-8331	10.0	0.61625	11.0	2.6293589900649237	2.6293589900649237	0.9915788173675537
mp-1193913	6.0	0.9751219512195123	8.571428571428571	1.919141366671093	2.6452985783404865	0.07852350920438766
mp-1176021	6.666666666666667	1.0914125200642055	12.0	2.055439718328441	2.8396187117105125	0.02517976611852646
mp-780516	0.0	0.8208126036484246	9.375	2.048077891699565	4.828188332337481	0.000990213011391461
mp-781608	0.0	0.9364870466321243	7.0	1.9115578898711842	4.513270372859174	0.0011480334214866161
mp-753996	2.0	1.2167716535433069	8.0	1.8498776318359629	3.7697360142536502	0.0009813032811507583
mp-1307674	6.0	1.1016806722689074	12.0	1.9688561549527097	2.7755237477479677	0.011755846440792084
mp-26923	2.0	0.8347191011235954	10.4	2.0912012489201133	3.1889595	0.04062824323773384
mp-1245453	2.0	0.6228571428571429	11.333333333333334	2.023764632468784	3.2181548296278266	0.032265253365039825
mp-17240	6.0	1.2612925170068026	10.0	1.9103739067580523	2.6276820923676936	0.01313048042356968
mp-754747	4.0	1.083743842364532	10.875	1.9050369520795296	2.5026708606097223	0.01545818243175745
mp-753028	4.0	1.056038961038961	12.0	2.136014296063036	2.951060340244434	0.028327275067567825
mp-1176747	2.0	0.9304622871046229	9.333333333333334	2.035666126948485	3.118584	0.033090751618146896
mp-1293773	3.0	1.0491743119266057	12.0	2.1288505195270777	2.943225514171547	0.023362331092357635
mp-540946	1.6666666666666667	0.7297435897435897	10.083333333333334	2.0697486574735335	3.195327124259928	0.05455294996500015
mp-1211002	0.0	0.9814110429447851	12.0	2.142622643143836	5.197411843633471	0.00015483038441743702
mp-759263	1.3333333333333333	0.7483185840707964	9.25	1.964860993428416	3.2534198060717014	0.02573356404900551
mp-1174150	7.333333333333333	1.1265873015873016	12.0	2.0564830951126987	2.855704370929219	0.024054348468780518
mp-672958	0.0	0.6293357933579337	7.5	2.021313603328058	4.966725929696601	0.003015396650880575
mp-1201205	5.25	0.5141743119266056	8.0	2.0698516555508513	2.512701458146835	0.7536748051643372
mp-849441	0.0	0.7359581881533102	8.5	1.8790268197094278	4.256750268237216	0.0016657565720379353
mp-756144	5.5	0.9470833333333333	10.25	1.9484284106801857	2.8105397479513132	0.03446130454540253
mp-766087	0.0	0.7611256544502618	9.214285714285714	2.039650238128891	4.916982844195025	0.0010397611185908318
mp-1174144	7.333333333333333	1.1078795811518325	12.1	2.051579649482863	2.833204394165282	0.024870021268725395
mp-996989	4.0	1.0214925373134327	4.5	1.9431742319953016	2.866343980855709	0.20334184169769287
mp-764848	7.714285714285714	1.3587679083094555	12.0	1.9801214457939504	2.96040454912279	0.004247746430337429
mp-754753	5.333333333333333	0.9712639405204461	10.75	2.096801140802477	3.1024474992719653	0.04576408863067627
mp-684770	1.0	0.8502554744525548	9.25	1.9908274298786228	2.83557773736705	0.048798318952322006
mp-26089	1.0	0.8249438202247192	7.142857142857143	1.9313523719225696	2.6528981057741303	0.11928781121969223
mp-775945	2.0	0.9144887348353554	10.625	2.115178493296209	3.0574678056944995	0.04337610676884651
mp-19279	12.0	1.2880851063829788	12.0	1.9731020259926688	2.3331396016039014	0.04301875829696655
mp-1176753	0.0	0.7380281690140845	11.0	1.9031704703535663	5.318406260368079	6.296607170952484e-05
mp-1176035	6.666666666666667	1.0876198083067092	12.0	2.047372025684123	2.8282842948356546	0.02444465085864067
mp-754035	4.5	0.9964583333333333	12.0	2.007625012383832	2.6926350424411876	0.02269887924194336
mp-753982	0.0	0.8063157894736844	9.0	2.4604982322281326	4.199348781547919	0.15064150094985962
mp-26937	0.0	0.789277108433735	8.0	2.4314963300679957	4.922375499999999	0.046862632036209106
mp-777834	2.6666666666666665	0.8867251461988304	8.083333333333334	2.066829617416024	3.0787561230981555	0.10579647868871689
mp-1174622	6.857142857142857	1.1066086956521741	12.0	2.0699516021768223	2.85491913163986	0.026862014085054398
mp-759511	3.0	1.0086206896551724	12.0	1.9452309164355244	2.8639451519279797	0.006720687262713909
mp-756622	0.0	0.8082758620689654	8.25	1.9725642983171454	5.944804	8.127420005621389e-05
mp-849327	2.0	0.8049122807017544	9.555555555555555	1.9826911038663664	2.6081553037361584	0.08874186128377914
mp-1222392	0.0	1.4133333333333336	12.0	2.9044305516921685	7.41638487	0.00016781571321189404
mp-685320	5.0	0.40601600000000004	6.0	2.2470111842607894	2.6427951183977987	0.9760140180587769
mp-763869	4.8	1.072101341281669	12.0	1.9645487561967407	2.219425993577243	0.03357874974608421
mp-1178030	4.0	1.0086805555555556	12.0	2.020889436031839	3.627530777195955	0.002974165603518486
mp-759539	4.0	1.0037190082644627	10.0	1.9092631780389173	2.6615882924142222	0.02343130111694336
mp-757514	4.5	0.9398907103825137	10.2	1.9707520482073564	2.787613319156338	0.03854801878333092
mp-1175514	7.333333333333333	1.069126213592233	12.25	2.0635850969698564	2.8935694556178695	0.026325134560465813
mp-1175272	6.857142857142857	1.1213948497854078	12.0	2.087849533203028	2.8415614762667394	0.030342144891619682
